Fecha,"EURUSD Curncy PX_LAST","EURUSD Curncy PX_LOW","EURUSD Curncy PX_HIGH","EURUSD Curncy PX_OPEN","EURUSDV1W Curncy PX_LAST","EURUSDV1M Curncy PX_LAST","EURUSDV2M Curncy PX_LAST","EURUSDV3M Curncy PX_LAST","EURUSDV6M Curncy PX_LAST","EURUSDV9M Curncy PX_LAST","EURUSDV1Y Curncy PX_LAST","EURUSD25R1W Curncy PX_LAST","EURUSD25R1M Curncy PX_LAST","EURUSD25R2M Curncy PX_LAST","EURUSD25R3M Curncy PX_LAST","EURUSD25R6M Curncy PX_LAST","EURUSD25R9M Curncy PX_LAST","EURUSD25R1Y Curncy PX_LAST","EURUSD25B1W Curncy PX_LAST","EURUSD25B1M Curncy PX_LAST","EURUSD25B2M Curncy PX_LAST","EURUSD25B3M Curncy PX_LAST","EURUSD25B6M Curncy PX_LAST","EURUSD25B9M Curncy PX_LAST","EURUSD25B1Y Curncy PX_LAST","EURUSD10R1W Curncy PX_LAST","EURUSD10R1M Curncy PX_LAST","EURUSD10R2M Curncy PX_LAST","EURUSD10R3M Curncy PX_LAST","EURUSD10R6M Curncy PX_LAST","EURUSD10R9M Curncy PX_LAST","EURUSD10R1Y Curncy PX_LAST","EURUSD10B1W Curncy PX_LAST","EURUSD10B1M Curncy PX_LAST","EURUSD10B2M Curncy PX_LAST","EURUSD10B3M Curncy PX_LAST","EURUSD10B6M Curncy PX_LAST","EURUSD10B9M Curncy PX_LAST","EURUSD10B1Y Curncy PX_LAST","EUR1W Curncy PX_LAST","EUR1M Curncy PX_LAST","EUR2M Curncy PX_LAST","EUR3M Curncy PX_LAST","EUR6M Curncy PX_LAST","EUR9M Curncy PX_LAST","EUR12M Curncy PX_LAST"
2012-01-18,1.2863,1.2734,1.2868,1.2737,11.0625,11.97,12.2425,12.4275,12.9425,13.24,13.405,-0.1175,-0.85,-1.225,-1.5375,-1.825,-2.0075,-2.16,0.225,0.2125,0.325,0.3675,0.455,0.4925,0.5225,-0.245,-1.5125,-2.205,-2.8475,-3.4575,-3.8325,-4.1175,0.7925,0.7375,1.105,1.315,1.665,1.8225,1.9525,0.13,0.92,2.42,4.72,14.03,27.48,42.95
2012-01-19,1.2968,1.2839,1.2971,1.2863,11.1625,11.425,12.0375,12.2975,12.7775,13.0425,13.185,-0.02,-0.785,-1.2075,-1.51,-1.8,-2,-2.145,0.21,0.2175,0.315,0.355,0.445,0.48,0.5125,-0.1025,-1.4275,-2.22,-2.8425,-3.45,-3.8525,-4.1475,0.7475,0.7525,1.055,1.275,1.6375,1.79,1.9325,0.13,0.9,2.39,4.49,13.49,26.36,40.4
2012-01-20,1.2931,1.2887,1.2986,1.2968,10.82,11.28,11.865,12.205,12.6975,13.02,13.19,-0.4925,-0.9,-1.315,-1.5875,-1.83,-2.0075,-2.155,0.2375,0.2125,0.305,0.3625,0.44,0.485,0.5275,-0.8625,-1.6175,-2.3975,-2.97,-3.51,-3.8775,-4.1575,0.775,0.7025,1.0175,1.215,1.6125,1.76,1.8925,0.22,1.1,2.95,4.96,14.88,28.22,42.54
2012-01-23,1.3013,1.2855,1.3053,1.2906,10.64,11.5325,11.9275,12.06,12.6175,12.92,13.105,-0.3525,-0.9125,-1.3325,-1.605,-1.855,-2.0275,-2.18,0.2275,0.215,0.3,0.355,0.4325,0.475,0.5175,-0.635,-1.62,-2.405,-2.98,-3.5175,-3.8675,-4.1475,0.79,0.725,1.02,1.22,1.625,1.7775,1.9125,0.21,1.2,3.2,5.57,16.27,30.15,44.21
2012-01-24,1.3036,1.2954,1.3063,1.3013,11.4075,11.6525,12.1325,12.2825,12.7725,13.065,13.195,-0.3425,-0.9425,-1.3575,-1.65,-1.945,-2.0875,-2.225,0.195,0.215,0.31,0.3775,0.4375,0.485,0.5225,-0.615,-1.66,-2.43,-3.0425,-3.6575,-3.9475,-4.2025,0.72,0.69,1.04,1.2575,1.665,1.8025,1.9225,0.17,1.12,2.85,5.18,13.73,24.78,37.9
2012-01-25,1.3106,1.2931,1.3121,1.3036,11.0975,11.65,12.15,12.275,12.635,13.005,13.2,-0.4725,-1.04,-1.4725,-1.765,-2.015,-2.17,-2.3225,0.2,0.225,0.3175,0.38,0.4475,0.49,0.53,-0.805,-1.86,-2.665,-3.28,-3.8425,-4.16,-4.4425,0.7025,0.7075,1.035,1.24,1.6525,1.78,1.8975,0.1,0.86,2.51,4.86,13.38,24.6,37.1
2012-01-26,1.3109,1.309,1.3184,1.3106,11.0875,11.1275,11.725,11.9375,12.3725,12.6825,12.85,-0.415,-1.0575,-1.355,-1.635,-2.02,-2.15,-2.2775,0.215,0.2275,0.3075,0.3675,0.45,0.4875,0.5175,-0.74,-1.88,-2.475,-3.0575,-3.8625,-4.1325,-4.3775,0.7475,0.735,1.03,1.25,1.6675,1.7925,1.8975,0.04,0.59,2.01,3.57,9.81,19.05,29.14
2012-01-27,1.322,1.3078,1.3234,1.3109,11.87,11.285,11.8125,12.0925,12.5375,12.7875,12.9525,-0.485,-1.0225,-1.405,-1.7225,-2.115,-2.265,-2.405,0.2,0.2325,0.3175,0.3825,0.4875,0.545,0.59,-0.8575,-1.805,-2.5225,-3.19,-4.0575,-4.395,-4.63,0.69,0.725,1.0175,1.2425,1.67,1.85,1.9525,0.05,0.65,2.25,4.13,9.88,17.59,26.48
2012-01-30,1.3144,1.3077,1.3234,1.3226,12.135,11.8625,12.2925,12.505,12.7,12.9575,13.13,-0.68,-1.2675,-1.6425,-1.86,-2.2275,-2.3825,-2.53,0.205,0.235,0.3175,0.38,0.4825,0.5375,0.585,-1.185,-2.24,-2.9475,-3.455,-4.255,-4.5925,-4.855,0.71,0.73,1.025,1.255,1.68,1.84,1.945,0.05,0.73,2.51,4.44,11.49,20.58,31.11
2012-01-31,1.3084,1.3042,1.3214,1.3144,11.6475,11.8775,12.185,12.395,12.71,12.9275,13.095,-0.705,-1.28,-1.6375,-1.9125,-2.17,-2.435,-2.415,0.2125,0.2225,0.3025,0.35,0.435,0.555,0.515,-1.2625,-2.315,-2.96,-3.4975,-4.03,-4.74,-4.53,0.73,0.76,1.0475,1.2325,1.59,1.85,1.85,0.06,0.7,2.25,4.41,12.04,22.25,33.32
2012-02-01,1.3161,1.3026,1.3219,1.3084,11.52,11.565,11.9,12.02,12.435,12.69,12.8425,-0.715,-1.3175,-1.7,-1.93,-2.3425,-2.46,-2.5775,0.2075,0.2425,0.32,0.395,0.4925,0.5425,0.5875,-1.2475,-2.315,-3.045,-3.58,-4.4575,-4.74,-4.215,0.73,0.7475,1.015,1.28,1.7,1.85,1.9725,0.07,0.72,2.16,4.18,11.85,22.15,33.64
2012-02-02,1.3144,1.3086,1.3197,1.3161,11.4675,11.355,11.7325,11.8325,12.3175,12.5925,12.745,-0.725,-1.395,-1.8225,-2.0975,-2.485,-2.5875,-2.775,0.2175,0.2425,0.3225,0.4,0.51,0.57,0.625,-1.31,-2.48,-3.29,-3.9125,-4.77,-5.06,-5.395,0.7375,0.7525,0.995,1.2875,1.685,1.865,1.995,0.09,0.64,2.08,3.76,10.53,19.04,28.11
2012-02-03,1.3158,1.3066,1.3206,1.3144,11.1625,11.1,11.74,11.8775,12.4,12.6175,12.745,-0.7175,-1.545,-1.895,-2.18,-2.4075,-2.6275,-2.635,0.2,0.235,0.31,0.355,0.4475,0.5525,0.52,-1.2825,-2.75,-3.38,-3.9625,-4.44,-5.0425,-4.895,0.705,0.795,1.075,1.2475,1.655,1.855,1.89,0.08,0.61,2.1,3.57,9.03,16.31,25.11
2012-02-06,1.313,1.3028,1.3151,1.3145,11.4675,11.6525,12.0575,12.25,12.44,12.7225,12.86,-1.01,-1.755,-2.1,-2.3725,-2.595,-2.7075,-2.875,0.19,0.2525,0.3325,0.4125,0.5025,0.5575,0.61,-1.515,-3.0775,-3.74,-4.355,-4.925,-5.19,-5.495,0.66,0.7425,1.0275,1.275,1.695,1.855,1.985,0.09,0.69,2.34,4.16,11.81,21.35,32.19
2012-02-07,1.3261,1.3089,1.327,1.313,11.4,11.4875,11.8075,11.95,12.37,12.575,12.73,-0.625,-1.6775,-2.0625,-2.285,-2.4875,-2.6925,-2.655,0.205,0.2475,0.31,0.355,0.4475,0.5525,0.5125,-1.085,-2.985,-3.6875,-4.15,-4.565,-5.1525,-4.9225,0.71,0.8225,1.0775,1.25,1.66,1.86,1.88,0.09,0.75,2.32,4.26,12.05,21.88,32.38
2012-02-08,1.326,1.3221,1.3289,1.3261,10.91,11.1725,11.4075,11.51,12.025,12.31,12.495,-0.5925,-1.6475,-2.0475,-2.29,-2.5125,-2.6725,-2.685,0.19,0.2425,0.31,0.36,0.45,0.55,0.515,-1.0575,-2.94,-3.6725,-4.17,-4.6325,-5.1375,-5.005,0.67,0.8025,1.065,1.24,1.65,1.8375,1.8725,0.07,0.7,2.07,3.95,10.15,18.04,25.82
2012-02-09,1.3286,1.3215,1.3322,1.326,10.6225,10.99,10.9875,11.205,11.6575,11.9775,12.195,-0.5625,-1.555,-1.9525,-2.2125,-2.5525,-2.6775,-2.7775,0.4625,0.25,0.32,0.3975,0.5,0.5525,0.6,-0.985,-2.73,-3.4825,-4.08,-4.82,-5.105,-5.28,0.6975,0.7125,0.955,1.225,1.68,1.845,1.965,0.08,0.68,1.99,3.86,8.92,15.35,23
2012-02-10,1.3197,1.3156,1.3291,1.3286,11.445,11.115,11.4325,11.68,12.12,12.385,12.5475,-0.7975,-1.765,-2.0825,-2.38,-2.6075,-2.7425,-2.7725,0.195,0.26,0.325,0.385,0.4625,0.5475,0.52,-1.38,-3.14,-3.735,-4.33,-4.805,-5.255,-5.1675,0.6875,0.82,1.075,1.295,1.695,1.8325,1.8975,0.09,0.73,2.35,4.59,10.93,19.39,28.89
2012-02-13,1.3186,1.3185,1.3284,1.3193,10.36,10.905,11.1525,11.38,11.8,12.1375,12.36,-0.755,-1.745,-2.1225,-2.385,-2.6875,-2.7825,-2.895,0.195,0.265,0.3325,0.405,0.5075,0.555,0.605,-1.3,-3.065,-3.7975,-4.395,-5.055,-5.28,-4.63,0.695,0.75,0.9775,1.24,1.68,1.8425,1.9775,0.08,0.67,2.21,4.11,10.73,19.33,28.99
2012-02-14,1.3134,1.308,1.3216,1.3186,10.6625,11.3475,11.4525,11.595,12.125,12.385,12.585,-1.0475,-1.9425,-2.2775,-2.5425,-2.8925,-2.975,-3.05,0.4275,0.2325,0.335,0.41,0.5125,0.5625,0.605,-1.79,-3.4125,-4.0775,-4.6875,-5.385,-5.65,-5.1125,0.7225,0.7025,0.9575,1.2175,1.655,1.835,1.975,0.09,0.8,2.55,4.83,13.35,23.72,35.6
2012-02-15,1.3066,1.3044,1.3191,1.3134,11.185,11.9175,12.015,12.125,12.4725,12.7375,12.93,-1.29,-2.12,-2.515,-2.8675,-3.065,-3.1925,-3.2775,0.21,0.2575,0.3425,0.4275,0.53,0.585,0.635,-2.2775,-3.7725,-4.5125,-5.2875,-5.725,-6.06,-6.26,0.7325,0.7325,0.97,1.24,1.67,1.845,2.01,0.11,0.91,2.7,4.96,12.79,23.02,34.41
2012-02-16,1.313,1.2974,1.3159,1.3066,11.245,11.555,11.855,12.02,12.4575,12.655,12.7925,-1.39,-2.19,-2.5575,-2.9025,-3.1225,-3.26,-3.355,0.21,0.29,0.36,0.4425,0.54,0.595,0.645,-2.48,-3.875,-4.585,-5.335,-5.82,-6.165,-6.37,0.71,0.78,1.005,1.275,1.695,1.86,2.015,0.14,1.06,3.01,5.11,13.75,24.56,36.33
2012-02-17,1.314,1.3115,1.3198,1.313,11.485,11.295,11.5825,11.81,12.255,12.485,12.6875,-1.25,-2.055,-2.4575,-2.8225,-3.0575,-3.1925,-3.29,0.215,0.26,0.3525,0.445,0.5375,0.5925,0.6425,-2.1725,-3.605,-4.4075,-5.19,-5.68,-6.045,-5.3425,0.7225,0.74,0.9875,1.295,1.705,1.87,2.0275,0.16,1.03,2.95,4.98,12.8,24.12,33.99
2012-02-20,1.3243,1.3157,1.3277,1.3163,11.04,11.06,11.23,11.395,11.8425,12.2,12.405,-0.92,-1.9625,-2.3275,-2.7425,-2.9725,-3.0875,-3.1675,0.22,0.2625,0.3375,0.4275,0.53,0.585,0.63,-1.63,-3.485,-4.2,-5.055,-5.54,-5.865,-6.0325,0.74,0.765,0.9775,1.26,1.695,1.865,2.005,0.15,1.06,2.89,4.99,13.44,24.5,37.8
2012-02-21,1.3234,1.3187,1.3293,1.3243,10.61,10.7925,10.83,10.98,11.545,11.95,12.23,-0.695,-1.7375,-2.185,-2.6275,-2.8825,-2.9575,-3.035,-0.0825,0.2025,0.335,0.415,0.5125,0.56,0.6,-1.2025,-3.0775,-3.975,-4.88,-5.41,-5.645,-5.8,0.345,0.6525,0.96,1.205,1.655,1.82,1.96,0.15,0.96,2.79,4.8,12.41,22.9,34.38
2012-02-22,1.3249,1.3211,1.3267,1.3234,9.9,10.475,10.6875,10.89,11.46,11.855,12.115,-0.5125,-1.555,-1.97,-2.43,-2.7175,-2.8175,-2.91,-0.04,0.26,0.3275,0.4,0.4925,0.5425,0.575,-0.8025,-2.715,-3.5725,-4.49,-5.09,-5.34,-5.525,0.4025,0.66,0.965,1.2,1.625,1.79,1.9075,0.18,1.19,3.05,5.42,12.97,23.55,35.23
2012-02-23,1.3373,1.3231,1.3379,1.3249,9.54,10.1625,10.2975,10.625,11.1675,11.58,11.84,-0.4475,-1.1825,-1.7125,-2.1325,-2.4475,-2.6475,-2.635,0.19,0.2025,0.2925,0.3525,0.43,0.5275,0.5,-0.7725,-2.1125,-3.0775,-3.8975,-4.4975,-5.01,-4.9175,0.6375,0.675,0.9725,1.1675,1.545,1.73,1.805,0.2,1.43,3.63,6.51,14.65,25.08,37.11
2012-02-24,1.3448,1.3357,1.3487,1.3373,9.81,9.98,10.32,10.6075,11.17,11.5025,11.7625,-0.2275,-1.215,-1.705,-2.23,-2.5475,-2.6675,-2.76,0.19,0.235,0.315,0.385,0.48,0.5375,0.58,-0.3875,-2.175,-3.09,-4.09,-4.755,-5.0475,-5.2425,0.64,0.705,0.925,1.1475,1.56,1.745,1.895,0.18,1.32,3.5,5.91,15.64,28.55,43.27
2012-02-27,1.3398,1.3367,1.348,1.3457,9.955,10.555,10.7075,10.87,11.435,11.83,12.0575,-0.25,-1.275,-1.7975,-2.285,-2.62,-2.7475,-2.845,0.175,0.23,0.315,0.385,0.4825,0.5375,0.58,-0.43,-2.285,-3.2725,-4.205,-4.8775,-5.1925,-5.41,0.61,0.68,0.935,1.15,1.56,1.745,1.895,0.17,1.37,3.53,6.06,15.82,28.1,41.11
2012-02-28,1.3458,1.3389,1.3471,1.3398,9.775,10.3125,10.52,10.79,11.45,11.84,12.0775,-0.6075,-1.3625,-1.86,-2.3625,-2.7375,-2.845,-2.9325,0.185,0.2175,0.295,0.365,0.4875,0.5375,0.58,-1.0725,-2.455,-3.38,-4.37,-5.0875,-5.375,-5.5675,0.645,0.6525,0.885,1.1125,1.545,1.735,1.89,0.18,1.45,3.49,5.75,14.35,25.04,36.85
2012-02-29,1.3325,1.3315,1.3486,1.3458,10.5125,10.6775,10.7875,10.965,11.6875,12.045,12.265,-0.7725,-1.515,-2.01,-2.5325,-2.85,-2.9425,-3.04,0.1725,0.2275,0.2875,0.37,0.4875,0.535,0.5675,-1.305,-2.68,-3.6075,-4.635,-5.2525,-5.49,-5.6825,0.6,0.63,0.86,1.0625,1.52,1.7025,1.845,0.26,1.55,3.58,6.16,14.3,24.72,35.05
2012-03-01,1.3311,1.3282,1.3357,1.3325,10.055,10.3325,10.6575,10.995,11.55,11.99,12.255,-0.7575,-1.725,-2.24,-2.6275,-2.9025,-3.005,-3.0925,0.18,0.2375,0.3075,0.3825,0.4925,0.54,0.57,-1.28,-3.0525,-4.015,-4.8,-5.3725,-5.6325,-5.8,0.6025,0.645,0.915,1.1275,1.5375,1.7225,1.8625,0.43,2.15,4.83,7.47,16,26,38.22
2012-03-02,1.3198,1.3187,1.3333,1.3311,10.37,10.585,10.7975,11.085,11.72,12.16,12.405,-0.92,-1.8175,-2.3225,-2.735,-3.015,-3.0875,-3.17,0.19,0.245,0.3175,0.395,0.4925,0.54,0.575,-1.5325,-3.2025,-4.175,-4.99,-5.57,-5.8,-5.975,0.6325,0.6925,0.965,1.18,1.565,1.76,1.895,0.63,3.06,5.53,8.31,18,30.16,41.75
2012-03-05,1.3217,1.316,1.3241,1.3184,9.985,10.47,10.79,11.055,11.705,12.145,12.33,-0.705,-1.725,-2.22,-2.6375,-2.9425,-3.0525,-3.1725,0.19,0.24,0.315,0.3925,0.5075,0.5575,0.5975,-1.22,-3.055,-3.985,-4.785,-5.44,-5.765,-5.9725,0.63,0.68,0.945,1.175,1.56,1.75,1.885,0.61,2.67,4.85,7.75,16.35,26.6,39
2012-03-06,1.3112,1.3103,1.3226,1.3217,10.415,10.795,11.1075,11.3575,12.0475,12.41,12.59,-0.7725,-1.7475,-2.175,-2.5375,-2.8975,-3.0025,-3.1225,0.175,0.2225,0.3025,0.3725,0.495,0.5425,0.575,-1.2975,-3.075,-3.8825,-4.6075,-5.3425,-5.6125,-5.8325,0.6025,0.605,0.92,1.155,1.545,1.7225,1.865,0.52,2.54,4.73,7.26,15.58,25.52,36.85
2012-03-07,1.3149,1.3096,1.3164,1.3112,10.19,10.43,10.7075,11.1325,11.8675,12.25,12.4825,-0.61,-1.6375,-2.115,-2.4625,-2.805,-2.985,-3.0175,0.185,0.2175,0.255,0.3225,0.415,0.5275,0.48,-1.055,-2.8525,-3.735,-4.405,-5.045,-5.54,-5.5075,0.63,0.605,0.9725,1.225,1.5525,1.715,1.8375,0.39,2.24,4.56,7.16,15.42,25.29,36.5
2012-03-08,1.3275,1.3135,1.3291,1.3149,9.935,9.8975,10.3775,10.7775,11.495,11.94,12.13,-0.5675,-1.4425,-1.7775,-2.175,-2.555,-2.8,-2.8225,0.18,0.2025,0.2475,0.315,0.4125,0.52,0.48,-1.0025,-2.5775,-3.1925,-3.95,-4.6775,-5.2425,-5.225,0.6275,0.6625,0.91,1.19,1.5275,1.7,1.8175,0.35,2.09,4.57,6.88,14.81,23.92,34.5
2012-03-09,1.3123,1.3097,1.3278,1.3275,10.225,9.9875,10.4975,10.79,11.57,12.05,12.23,-0.6225,-1.36,-1.7,-2.14,-2.585,-2.7575,-2.89,0.185,0.215,0.2875,0.355,0.4625,0.515,0.56,-1.115,-2.435,-3.0975,-3.945,-4.8125,-5.1825,-5.4675,0.6275,0.6,0.875,1.135,1.5275,1.715,1.87,0.38,2.1,4.6,7.25,16.25,26.79,38.09
2012-03-12,1.3155,1.3079,1.3159,1.3118,9.4375,10.025,10.3825,10.6575,11.4575,11.9575,12.15,-0.5725,-1.2925,-1.635,-2.0625,-2.5075,-2.67,-2.7925,0.1975,0.22,0.29,0.3525,0.465,0.515,0.555,-1.02,-2.325,-2.9625,-3.785,-4.675,-5.0575,-5.2975,0.66,0.61,0.8775,1.105,1.515,1.7075,1.855,0.46,2.38,4.69,7.49,16.52,27.45,39.6
2012-03-13,1.3084,1.3052,1.3191,1.3155,9.7475,9.88,10.425,10.695,11.51,11.96,12.175,-0.49,-1.235,-1.635,-1.995,-2.44,-2.6225,-2.745,0.0125,0.2175,0.2825,0.345,0.4425,0.505,0.545,-0.83,-2.1875,-2.9175,-3.6375,-4.495,-4.8875,-5.1275,0.45,0.61,0.865,1.095,1.48,1.72,1.86,0.44,2.2,4.38,6.93,16.6,27.46,38.13
2012-03-14,1.3032,1.3011,1.309,1.3084,9.9325,10.1075,10.3975,10.8525,11.635,12.0375,12.235,-0.5975,-1.175,-1.5525,-1.9175,-2.345,-2.4975,-2.6075,0.195,0.2025,0.2625,0.335,0.4375,0.495,0.54,-1.02,-2.1025,-2.81,-3.5125,-4.3675,-4.705,-4.9275,0.645,0.5825,0.815,1.065,1.48,1.695,1.8325,0.33,1.8,3.87,6.24,13.95,23.13,32.61
2012-03-15,1.308,1.3004,1.312,1.3032,9.0925,9.6475,10.2625,10.615,11.5,11.985,12.225,-0.6075,-1.04,-1.425,-1.7225,-2.145,-2.335,-2.5025,0.1625,0.1725,0.2275,0.28,0.3525,0.4,0.445,-0.905,-1.9225,-2.6075,-3.18,-3.9775,-4.445,-4.61,0.6025,0.61,0.835,1.0875,1.4275,1.565,1.705,0.36,1.84,4.1,6.09,13.98,22.7,32.45
2012-03-16,1.3175,1.3049,1.3187,1.308,8.8875,9.2725,9.9125,10.22,11.2675,11.7975,12.075,-0.3925,-0.97,-1.3425,-1.665,-2.17,-2.3375,-2.465,0.175,0.1775,0.2525,0.33,0.4325,0.49,0.53,-0.6625,-1.6925,-2.3775,-2.98,-3.9575,-4.33,-4.575,0.585,0.525,0.76,1.01,1.3475,1.54,1.665,0.45,2.09,4.38,6.56,15.1,23.85,32.1
2012-03-19,1.3238,1.3142,1.3266,1.3172,8.8475,9.3425,9.8425,10.2225,11.195,11.745,12.025,-0.34,-0.86,-1.255,-1.615,-2.055,-2.2425,-2.41,0.155,0.1725,0.245,0.32,0.4175,0.47,0.515,-0.5775,-1.5125,-2.2325,-2.9075,-3.7575,-4.17,-4.495,0.515,0.5175,0.755,1,1.32,1.515,1.6375,0.46,2.3,4.3,6.66,16.43,26.05,35.41
2012-03-20,1.3225,1.3172,1.3252,1.3239,8.5725,9.3425,9.8725,10.21,11.2025,11.71,11.98,-0.35,-0.8875,-1.235,-1.535,-1.995,-2.2175,-2.4175,0.215,0.18,0.25,0.33,0.4325,0.49,0.535,-0.62,-1.5275,-2.1875,-2.755,-3.635,-4.145,-4.5,0.6,0.5225,0.7475,1.005,1.35,1.545,1.6725,0.43,2.22,4.34,6.64,15.91,26.81,36.87
2012-03-21,1.3216,1.3179,1.3285,1.3225,8.6775,9.245,9.6725,10.2325,11.135,11.6675,11.92,-0.2875,-0.75,-1.185,-1.4925,-1.945,-2.2075,-2.3825,0.145,0.17,0.2475,0.3175,0.4275,0.49,0.5375,-0.5025,-1.34,-2.1175,-2.6925,-3.58,-4.135,-4.485,0.495,0.5175,0.7475,0.975,1.335,1.545,1.68,0.37,1.98,4.1,6.62,14.58,23.61,34.27
2012-03-22,1.3201,1.3134,1.3255,1.3216,9.0425,9.3575,9.9125,10.3425,11.1975,11.6825,11.925,-0.4325,-0.8275,-1.23,-1.5625,-2.005,-2.27,-2.4675,0.16,0.175,0.2475,0.32,0.43,0.4975,0.545,-0.7825,-1.47,-2.1925,-2.785,-3.64,-4.235,-4.6,0.54,0.525,0.7375,0.955,1.315,1.555,1.685,0.37,1.99,4.25,6.5,14.95,23.59,33.47
2012-03-23,1.327,1.319,1.3294,1.3201,8.775,9.13,9.8325,10.1,11.0125,11.5075,11.8125,-0.4075,-0.825,-1.215,-1.5825,-2.055,-2.2875,-2.4675,0.165,0.1775,0.25,0.3225,0.4375,0.505,0.5525,-0.7425,-1.465,-2.1525,-2.82,-3.735,-4.265,-4.595,0.55,0.5175,0.7325,0.955,1.325,1.57,1.695,0.3,1.75,3.88,6.07,13.97,22.93,32.4
2012-03-26,1.3359,1.3192,1.3368,1.3271,8.4425,9.18,9.62,9.955,10.825,11.3475,11.585,-0.415,-0.8425,-1.21,-1.5125,-2,-2.27,-2.35,0.16,0.16,0.2275,0.3,0.3825,0.49,0.455,-0.7325,-1.495,-2.1575,-2.7175,-3.6125,-4.2,-4.29,0.525,0.535,0.775,1.0475,1.39,1.5425,1.6625,0.27,1.68,3.55,5.78,13.45,21.7,30.73
2012-03-27,1.3313,1.3313,1.3386,1.3359,8.4325,9.115,9.605,9.91,10.7575,11.26,11.54,-0.3975,-0.8225,-1.1875,-1.5025,-1.965,-2.1325,-2.285,0.1625,0.1625,0.2275,0.2975,0.3825,0.435,0.46,-0.705,-1.4775,-2.1375,-2.715,-3.58,-4.2225,-4.245,0.53,0.535,0.77,1.045,1.3875,1.555,1.655,0.27,1.63,3.52,5.63,12.77,20.75,28.95
2012-03-28,1.3317,1.3277,1.3374,1.3313,8.7625,9.135,9.4175,9.93,10.7875,11.2,11.535,-0.3575,-0.77,-1.18,-1.51,-1.96,-2.2475,-2.2875,0.15,0.16,0.2275,0.3,0.3825,0.49,0.455,-0.6325,-1.3825,-2.1175,-2.7275,-3.5775,-4.1775,-4.2375,0.5,0.53,0.77,1.05,1.3775,1.52,1.65,0.42,1.49,3.56,5.75,12.76,21.05,29.52
2012-03-29,1.3302,1.3252,1.3346,1.3317,8.6675,9.1725,9.58,10.0325,10.935,11.3875,11.625,-0.39,-0.7875,-1.1875,-1.5225,-1.98,-2.185,-2.3,0.155,0.1625,0.2125,0.27,0.3575,0.425,0.44,-0.6725,-1.4075,-2.1325,-2.755,-3.6025,-4.215,-4.24,0.5,0.545,0.74,0.9525,1.2825,1.515,1.6,0.34,1.62,3.95,6.25,13.43,20.97,29.75
2012-03-30,1.3343,1.3294,1.3377,1.3302,8.6875,8.8375,9.3875,9.965,10.805,11.265,11.555,-0.3725,-0.815,-1.21,-1.535,-1.985,-2.2675,-2.31,0.1625,0.1675,0.2175,0.27,0.3575,0.49,0.44,-0.65,-1.4525,-2.1575,-2.77,-3.6125,-4.21,-4.26,0.535,0.54,0.73,0.945,1.2575,1.495,1.58,0.36,1.75,4.15,6.62,14.88,23.74,32.1
2012-04-02,1.3321,1.3278,1.3381,1.3333,7.9375,8.9075,9.41,9.81,10.7425,11.27,11.51,-0.42,-0.9175,-1.3125,-1.625,-2.09,-2.315,-2.505,0.16,0.17,0.25,0.3175,0.4275,0.5,0.54,-0.7275,-1.605,-2.3175,-2.8925,-3.7975,-4.295,-4.65,0.5225,0.5075,0.7275,0.94,1.275,1.51,1.6575,0.4,1.9,4.21,6.79,15.16,24.06,32.54
2012-04-03,1.3233,1.3214,1.3368,1.3321,8.8725,9.2125,9.5925,9.9,10.8075,11.26,11.5525,-0.5925,-1.0075,-1.3625,-1.6775,-2.1225,-2.365,-2.425,0.165,0.1675,0.235,0.29,0.3825,0.49,0.4625,-1.0475,-1.8175,-2.48,-3.0825,-3.95,-4.4875,-4.58,0.53,0.5625,0.7825,0.9925,1.3275,1.5225,1.63,0.33,1.85,3.99,6.42,15.04,24.13,32.3
2012-04-04,1.3142,1.3107,1.3239,1.3233,8.9575,9.6025,10.0075,10.4775,11.1775,11.585,11.8475,-0.98,-1.305,-1.61,-1.8975,-2.2575,-2.47,-2.6075,0.16,0.205,0.275,0.3475,0.4625,0.5275,0.57,-1.7525,-2.3,-2.8775,-3.4275,-4.17,-4.68,-4.955,0.535,0.6175,0.8025,1.0025,1.3625,1.58,1.71,0.33,1.79,4.3,6.96,16.07,26,36.15
2012-04-05,1.3066,1.3035,1.3164,1.3142,9.2725,9.905,10.3775,10.6675,11.4675,11.835,12.015,-0.875,-1.3,-1.61,-1.8975,-2.31,-2.5225,-2.63,0.1625,0.195,0.2375,0.3,0.38,0.5275,0.465,-1.5375,-2.31,-2.875,-3.4375,-4.195,-4.7425,-4.83,0.5425,0.6925,0.8275,1.055,1.3875,1.575,1.7,0.44,1.98,4.78,8.01,19.07,31.15,43.54
2012-04-06,1.3096,1.3052,1.3113,1.3066,8.63,9.4325,9.9725,10.3725,11.2975,11.725,11.955,-0.865,-1.3,-1.6225,-1.925,-2.3,-2.5025,-2.625,0.17,0.1875,0.245,0.3075,0.3925,0.5075,0.4725,-1.5375,-2.335,-2.9275,-3.515,-4.255,-4.765,-4.92,0.54,0.66,0.83,1.045,1.3775,1.5525,1.67,0.45,1.97,4.85,8.06,20.08,32.17,45.21
