Fecha,"EURBRL Curncy PX_LAST","EURBRL Curncy PX_LOW","EURBRL Curncy PX_HIGH","EURBRL Curncy PX_OPEN","EURBRLV1W Curncy PX_LAST","EURBRLV1M Curncy PX_LAST","EURBRLV2M Curncy PX_LAST","EURBRLV3M Curncy PX_LAST","EURBRLV6M Curncy PX_LAST","EURBRLV9M Curncy PX_LAST","EURBRLV1Y Curncy PX_LAST","EURBRL25R1W Curncy PX_LAST","EURBRL25R1M Curncy PX_LAST","EURBRL25R2M Curncy PX_LAST","EURBRL25R3M Curncy PX_LAST","EURBRL25R6M Curncy PX_LAST","EURBRL25R9M Curncy PX_LAST","EURBRL25R1Y Curncy PX_LAST","EURBRL25B1W Curncy PX_LAST","EURBRL25B1M Curncy PX_LAST","EURBRL25B2M Curncy PX_LAST","EURBRL25B3M Curncy PX_LAST","EURBRL25B6M Curncy PX_LAST","EURBRL25B9M Curncy PX_LAST","EURBRL25B1Y Curncy PX_LAST","EURBRL10R1W Curncy PX_LAST","EURBRL10R1M Curncy PX_LAST","EURBRL10R2M Curncy PX_LAST","EURBRL10R3M Curncy PX_LAST","EURBRL10R6M Curncy PX_LAST","EURBRL10R9M Curncy PX_LAST","EURBRL10R1Y Curncy PX_LAST","EURBRL10B1W Curncy PX_LAST","EURBRL10B1M Curncy PX_LAST","EURBRL10B2M Curncy PX_LAST","EURBRL10B3M Curncy PX_LAST","EURBRL10B6M Curncy PX_LAST","EURBRL10B9M Curncy PX_LAST","EURBRL10B1Y Curncy PX_LAST","EURBRL1W Curncy PX_LAST","EURBRL1M Curncy PX_LAST","EURBRL2M Curncy PX_LAST","EURBRL3M Curncy PX_LAST","EURBRL6M Curncy PX_LAST","EURBRL9M Curncy PX_LAST","EURBRL12M Curncy PX_LAST"
2013-04-17,2.6065,2.6004,2.615,2.6078,12.025,11.218,11.337,11.413,11.773,12.055,12.222,0.6,0.98,1.315,1.635,2.3075,2.6575,2.905,0.2575,0.3675,0.465,0.57,0.6775,0.7675,0.82,0.9875,1.7575,2.39,3.03,4.405,5.16,5.68,1.1025,1.19,1.5175,1.895,2.3275,2.785,3.1925,27.2,107.53,222.97,353.32,790.7,1279.72,1731.15
2013-04-18,2.6349,2.6092,2.6433,2.6092,12.892,11.427,11.498,11.54,11.887,12.07,12.23,0.6325,1.1275,1.2775,1.69,2.3575,2.6675,2.945,0.895,0.445,0.4875,0.575,0.6925,0.7625,0.81,1.07,1.735,2.415,3.0775,4.39,4.985,5.4725,1.9375,1.29,1.49,1.8525,2.3075,2.715,3.0825,27.25,107.56,223.74,353.85,742.85,1280.77,1731.35
2013-04-19,2.6235,2.6198,2.6418,2.6418,12.29,11.023,11.19,11.347,11.69,11.9475,12.12,0.4275,1.05,1.3275,1.7,2.34,2.71,3.0025,0.005,0.3825,0.465,0.5875,0.6825,0.7675,0.8225,1.26,1.7525,2.3925,3.13,4.3975,5.1475,5.67,0.86,1.19,1.5125,1.94,2.32,2.775,3.1775,27.25,113.34,209.74,324.05,742.75,1186.97,1611.09
2013-04-22,2.6401,2.6175,2.6407,2.624,11.17,10.86,11.063,11.175,11.66,11.84,12.093,0.455,0.9525,1.3675,1.755,2.1975,2.3725,2.56,0.2675,0.385,0.475,0.585,0.6825,0.745,0.77,0.5825,1.6225,2.3875,3.14,4.0325,4.42,4.755,1.525,1.195,1.455,1.795,2.2,2.595,2.8475,27.35,113.5,209.82,324.62,740.5,1188.13,1613.81
2013-04-23,2.6295,2.6174,2.6365,2.6252,10.833,10.368,10.73,10.913,11.43,11.7,11.927,0.6075,0.9875,1.3175,1.6375,2.3125,2.6625,2.9375,0.27,0.37,0.4675,0.5725,0.6875,0.775,0.835,1.04,1.7575,2.3875,3.02,4.41,5.1725,5.715,1.21,1.195,1.535,1.93,2.355,2.8175,3.23,27.15,103.94,196.68,318.2,749.1,1188.35,1601.28
2013-04-24,2.6167,2.6152,2.6378,2.6315,10.438,10.217,10.512,10.778,11.275,11.64,11.882,0.605,0.97,1.3,1.6125,2.305,2.67,2.935,0.26,0.3725,0.47,0.575,0.69,0.78,0.8375,1.075,1.71,2.34,2.9725,4.39,5.17,5.71,1.215,1.215,1.5525,1.935,2.365,2.82,3.245,27.05,103.83,196.92,318.79,738.3,1190.18,1604.8
2013-04-25,2.6046,2.603,2.6307,2.6295,10.413,10.075,10.333,10.592,11.112,11.535,11.785,0.545,0.97,1.3175,1.6425,2.2925,2.6325,2.8775,0.2375,0.3725,0.4675,0.5775,0.69,0.775,0.8275,0.895,1.715,2.3775,3.0275,4.36,5.08,5.59,1.1525,1.185,1.525,1.905,2.3325,2.785,3.1725,27.05,90.54,194.33,316.36,750.55,1180.46,1594.59
2013-04-26,2.604,2.5963,2.6088,2.6014,10.602,10.038,10.358,10.548,11.125,11.47,11.807,0.5575,1.015,1.2775,1.5825,2.26,2.6075,2.92,0.2575,0.375,0.4675,0.56,0.66,0.7425,0.795,0.88,1.79,2.295,2.9075,4.2625,5.005,5.495,1.2625,1.2125,1.53,1.8525,2.235,2.66,3.05,24.5,104.95,209.63,346.47,764.85,1212.73,1630.61
2013-04-29,2.6286,2.6088,2.6308,2.6185,10.79,10.052,10.298,10.587,11.198,11.5525,11.833,0.645,1.015,1.28,1.5725,2.3025,2.7025,2.9775,0.2775,0.375,0.47,0.5625,0.67,0.76,0.8275,1.0625,1.8075,2.315,2.895,4.4,5.2575,5.815,1.2225,1.2325,1.57,1.92,2.3225,2.775,3.225,24.65,105.52,211.09,348.12,796.6,1217.34,1635.84
2013-04-30,2.6357,2.6144,2.6412,2.6249,10.378,10.048,10.222,10.53,11.142,11.5075,11.835,0.52,0.98,1.245,1.565,2.2975,2.68,2.96,0.255,0.355,0.45,0.54,0.6475,0.7375,0.81,0.8625,1.75,2.255,2.895,4.37,5.185,5.735,1.1225,1.1725,1.5025,1.8375,2.225,2.665,3.105,24.8,96.8,235.5,379.15,918.9,1215.55,1651.35
2013-05-02,2.625,2.6201,2.6476,2.6414,11.22,10.047,10.243,10.472,11.198,11.53,11.83,0.485,0.9925,1.285,1.5725,2.3075,2.6825,2.955,-1.56,0.355,0.4475,0.535,0.645,0.7325,0.81,0.8575,1.7825,2.3325,2.92,4.405,5.215,5.7375,-4.7575,1.1675,1.4875,1.815,2.22,2.6625,3.09,24.65,102.88,225.75,360.47,760.65,1208.34,1628.35
2013-05-03,2.6358,2.6153,2.6443,2.6357,8.387,9.783,10.153,10.403,11.065,11.4925,11.85,0.455,0.9775,1.2725,1.565,2.29,2.6675,2.9475,0.23,0.3575,0.45,0.54,0.645,0.7325,0.8125,0.7775,1.75,2.295,2.9025,4.365,5.1775,5.715,1.005,1.16,1.49,1.8175,2.2125,2.6475,3.0825,29.25,127.74,248.04,369.22,808.65,1223.41,1626.04
2013-05-06,2.6278,2.6267,2.6411,2.6322,9.423,9.792,10.11,10.413,11.063,11.475,11.842,0.5125,0.9825,1.275,1.5675,2.2875,2.665,2.94,0.27,0.3575,0.4525,0.54,0.6425,0.7325,0.805,0.8825,1.7625,2.2975,2.905,4.3625,5.1725,5.705,1.1825,1.165,1.49,1.8175,2.2075,2.645,3.0775,29.1,135.48,248.41,378.58,808.45,1219.78,1611.31
